username,anime_id,my_watched_episodes,my_start_date,my_finish_date,my_score,my_status,my_rewatching,my_rewatching_ep,my_last_updated,my_tags
Anime_Consumer,21975,2,0000-00-00,0000-00-00,0,2,0.0,0,1493810657,
DeadlyKizuna,21981,0,0000-00-00,0000-00-00,0,6,,0,1431116381,
Hisagi-Chan,21997,51,0000-00-00,0000-00-00,8,2,0.0,0,1443864991,
Hisagi-Chan,21999,51,0000-00-00,0000-00-00,9,2,0.0,0,1443864998,
AnimeKami,22031,1,0000-00-00,0000-00-00,0,2,0.0,0,1412202808,
Anime_Consumer,22035,1,0000-00-00,0000-00-00,0,2,0.0,0,1493810614,
Anime_Consumer,22037,1,0000-00-00,0000-00-00,0,2,0.0,0,1493810530,
AX3M,22039,1,2017-11-03,2017-11-03,8,2,0.0,0,1509694668,
PinkPlagueChild,22053,0,0000-00-00,0000-00-00,0,6,0.0,0,1397857831,
Aria-da-Capo,22059,1,0000-00-00,0000-00-00,0,2,0.0,0,1450604514,
DeadlyKizuna,22065,0,0000-00-00,0000-00-00,0,6,,0,1431123868,
ecoute,22081,0,0000-00-00,0000-00-00,0,6,0.0,0,1516829958,
Pullman,22093,1,2014-12-03,2014-12-03,6,2,,0,1417628233,2001
softdays,22111,0,0000-00-00,0000-00-00,0,6,0.0,0,1504790784,
Mikura-san,22119,0,0000-00-00,0000-00-00,10,6,,0,1393389182,"Cosplay, Fellatio, Gym Uniform, Loli, Maids, Small Breasts, Swimsuits, Vanilla"
DeadlyKizuna,22131,0,0000-00-00,0000-00-00,0,6,,0,1431124646,
Aria-da-Capo,22157,1,0000-00-00,0000-00-00,0,2,0.0,0,1432309896,
Aria-da-Capo,22159,1,0000-00-00,0000-00-00,0,2,0.0,0,1453048695,
Aria-da-Capo,22161,1,0000-00-00,0000-00-00,0,2,0.0,0,1453047278,
Aria-da-Capo,22163,1,0000-00-00,0000-00-00,0,2,0.0,0,1453047064,
Aria-da-Capo,22165,1,0000-00-00,0000-00-00,0,2,0.0,0,1453046457,
Aria-da-Capo,22167,1,0000-00-00,0000-00-00,0,2,0.0,0,1453050573,
Aria-da-Capo,22169,1,0000-00-00,0000-00-00,0,2,0.0,0,1453046709,
Aria-da-Capo,22171,1,0000-00-00,0000-00-00,0,2,0.0,0,1453047647,
Aria-da-Capo,22173,1,0000-00-00,0000-00-00,0,2,0.0,0,1453049133,
Aria-da-Capo,22175,1,0000-00-00,0000-00-00,0,2,0.0,0,1453048079,
Aria-da-Capo,22177,1,0000-00-00,0000-00-00,0,2,0.0,0,1453046894,
Aria-da-Capo,22179,1,0000-00-00,0000-00-00,0,2,0.0,0,1453046264,
Aria-da-Capo,22181,1,0000-00-00,0000-00-00,0,2,0.0,0,1453047464,
DeadlyKizuna,22197,1,2016-08-08,2016-08-08,4,2,,0,1470677690,"Kids, Sports"
Aria-da-Capo,22205,1,0000-00-00,0000-00-00,0,2,0.0,0,1430608049,
Gabuh-chan,22215,0,0000-00-00,0000-00-00,0,6,0.0,0,1448403402,
DeadlyKizuna,22219,0,0000-00-00,0000-00-00,0,6,,0,1431125513,
Anime_Consumer,22221,1274,0000-00-00,0000-00-00,0,2,0.0,0,1483730391,
J151carlos,22231,1,0000-00-00,0000-00-00,6,2,0.0,0,1443049292,
Punkero,22239,1,2017-02-23,2017-02-23,5,2,0.0,0,1487897347,
Anime_Consumer,22241,1,0000-00-00,0000-00-00,0,2,0.0,0,1483736040,
DeadlyKizuna,22247,0,0000-00-00,0000-00-00,0,6,,0,1429931026,
Aria-da-Capo,22249,1,0000-00-00,0000-00-00,0,2,0.0,0,1424617644,
Aria-da-Capo,22255,1,0000-00-00,0000-00-00,0,2,0.0,0,1432309651,
WonderlandBeat,22271,0,0000-00-00,0000-00-00,0,6,0.0,0,1408053612,
arremakeone,22275,0,0000-00-00,0000-00-00,0,6,0.0,0,1496345189,
DeadlyKizuna,22279,0,0000-00-00,0000-00-00,0,6,,0,1431125539,
zombie_pegasus,22293,1,2017-02-10,2017-02-10,5,2,0.0,0,1486759933,5
DeadlyKizuna,22313,0,0000-00-00,0000-00-00,0,6,,0,1431120544,
DeadlyKizuna,22325,0,0000-00-00,0000-00-00,0,6,,0,1431048356,
DeadlyKizuna,22327,0,0000-00-00,0000-00-00,0,6,0.0,0,1429415889,
DeadlyKizuna,22329,0,0000-00-00,0000-00-00,0,6,0.0,0,1430079101,
DeadlyKizuna,22345,0,0000-00-00,0000-00-00,0,6,0.0,0,1429402541,
Acidblood,22347,0,0000-00-00,0000-00-00,0,6,0.0,0,1403122470,
HidamariSeashore,22361,0,0000-00-00,0000-00-00,0,6,0.0,0,1391369241,
Aria-da-Capo,22385,1,0000-00-00,0000-00-00,0,2,0.0,0,1423266242,
DeadlyKizuna,22391,0,0000-00-00,0000-00-00,0,6,,0,1431117719,
Aria-da-Capo,22393,1,0000-00-00,0000-00-00,0,2,0.0,0,1423267726,
ecoute,22401,0,0000-00-00,0000-00-00,0,6,0.0,0,1516836718,
zombie_pegasus,22411,1,2017-02-10,2017-02-10,4,2,0.0,0,1486785985,4
DeadlyKizuna,22413,0,0000-00-00,0000-00-00,0,6,,0,1431048294,
Aria-da-Capo,22415,1,0000-00-00,0000-00-00,0,2,0.0,0,1423266096,
zombie_pegasus,22417,1,2017-02-12,2017-02-12,2,2,0.0,0,1486934803,2
DeadlyKizuna,22421,0,0000-00-00,0000-00-00,0,6,,0,1429483641,
Aria-da-Capo,22427,1,0000-00-00,0000-00-00,0,2,0.0,0,1449353709,
Anime_Consumer,22439,13,0000-00-00,0000-00-00,0,2,0.0,0,1462492602,
Anime_Consumer,22441,27,0000-00-00,0000-00-00,0,2,0.0,0,1462492606,
MNekoChan,22443,1,0000-00-00,0000-00-00,8,2,0.0,0,1427344611,
zombie_pegasus,22445,1,2017-10-31,2017-10-31,5,2,0.0,0,1509487122,5
zombie_pegasus,22447,1,2017-10-31,2017-10-31,5,2,0.0,0,1509457449,6
Anime_Consumer,22449,1,0000-00-00,0000-00-00,0,2,0.0,0,1462492490,
Anime_Consumer,22451,1,0000-00-00,0000-00-00,0,2,0.0,0,1462492331,
Anime_Consumer,22455,1,0000-00-00,0000-00-00,0,2,0.0,0,1462492369,
Anime_Consumer,22457,1,0000-00-00,0000-00-00,0,2,0.0,0,1462492414,
Anime_Consumer,22459,1,0000-00-00,0000-00-00,0,2,0.0,0,1462492543,
Anime_Consumer,22461,1,0000-00-00,0000-00-00,0,2,0.0,0,1462492573,
Anime_Consumer,22477,1,0000-00-00,0000-00-00,0,2,0.0,0,1462492559,
Anime_Consumer,22479,1,0000-00-00,0000-00-00,0,2,0.0,0,1462492465,
Anime_Consumer,22481,1,0000-00-00,0000-00-00,0,2,0.0,0,1462492446,
Anime_Consumer,22483,1,0000-00-00,0000-00-00,0,2,0.0,0,1462492516,
Anime_Consumer,22485,1,0000-00-00,0000-00-00,0,2,0.0,0,1462492568,
Anime_Consumer,22487,1,0000-00-00,0000-00-00,0,2,0.0,0,1462492470,
Anime_Consumer,22489,1,0000-00-00,0000-00-00,0,2,0.0,0,1462492429,
Anime_Consumer,22491,1,0000-00-00,0000-00-00,0,2,0.0,0,1462492506,
Anime_Consumer,22495,1,0000-00-00,0000-00-00,0,2,0.0,0,1462492576,
Anime_Consumer,22497,1,0000-00-00,0000-00-00,0,2,0.0,0,1462492441,
Anime_Consumer,22499,1,0000-00-00,0000-00-00,0,2,0.0,0,1462492659,
crazyspinz,22503,0,0000-00-00,0000-00-00,0,3,0.0,0,1399054906,
DeadlyKizuna,22509,0,0000-00-00,0000-00-00,0,6,,0,1431045971,
DeadlyKizuna,22511,0,0000-00-00,0000-00-00,0,6,,0,1431043311,
Aria-da-Capo,22513,1,0000-00-00,0000-00-00,0,2,0.0,0,1431258206,
rodolfoemiliano,22523,0,0000-00-00,0000-00-00,0,6,0.0,0,1513859723,
DeadlyKizuna,22541,0,0000-00-00,0000-00-00,0,6,0.0,0,1429464281,
Mikura-san,22543,1,0000-00-00,2017-09-17,10,2,0.0,0,1505639723,"Big Breasts, Fellatio, Incest, MILF, NTR, Paizuri, Virgins"
IntroverTurtle,22561,0,0000-00-00,0000-00-00,0,6,0.0,0,1392956357,
Anime_Consumer,22563,1,0000-00-00,0000-00-00,0,2,0.0,0,1462492336,
Anime_Consumer,22565,1,0000-00-00,0000-00-00,0,2,0.0,0,1462492326,
Anime_Consumer,22567,1,0000-00-00,0000-00-00,0,2,0.0,0,1492651558,
Anime_Consumer,22569,1,0000-00-00,0000-00-00,0,2,0.0,0,1492651669,
Anime_Consumer,22571,1,0000-00-00,0000-00-00,0,2,0.0,0,1462492286,
MNekoChan,22573,1,0000-00-00,0000-00-00,8,2,0.0,0,1427346918,
Anime_Consumer,22575,1,0000-00-00,0000-00-00,0,2,0.0,0,1462492306,
DeadlyKizuna,22585,0,0000-00-00,0000-00-00,0,6,,0,1431048780,
DeadlyKizuna,22593,0,0000-00-00,0000-00-00,0,6,0.0,0,1429467952,
DeadlyKizuna,22597,12,0000-00-00,2015-06-19,6,2,0.0,0,1434735023,Comedy
Anime_Consumer,22603,1,0000-00-00,0000-00-00,0,2,0.0,0,1462492311,
Anime_Consumer,22605,1,0000-00-00,0000-00-00,0,2,0.0,0,1492651334,
Pullman,22609,1,2017-11-17,2017-11-17,5,2,0.0,0,1510952341,
Anime_Consumer,22611,1,0000-00-00,0000-00-00,0,2,0.0,0,1462492296,
Anime_Consumer,22613,1,0000-00-00,0000-00-00,0,2,0.0,0,1492651518,
Anime_Consumer,22615,1,0000-00-00,0000-00-00,0,2,0.0,0,1492651469,
MNekoChan,22617,1,0000-00-00,0000-00-00,8,2,0.0,0,1427433256,
Anime_Consumer,22619,1,0000-00-00,0000-00-00,0,2,0.0,0,1492651509,
Anime_Consumer,22621,1,0000-00-00,0000-00-00,0,2,0.0,0,1462492301,
MNekoChan,22623,1,0000-00-00,0000-00-00,8,2,0.0,0,1427433245,
MNekoChan,22625,1,0000-00-00,0000-00-00,8,2,0.0,0,1427346895,
Anime_Consumer,22627,1,0000-00-00,0000-00-00,0,2,0.0,0,1492651686,
Mikufanfromhell,22631,0,0000-00-00,0000-00-00,0,6,,0,1402794653,
Mikufanfromhell,22633,0,0000-00-00,0000-00-00,0,6,,0,1402794697,
Mikufanfromhell,22635,0,0000-00-00,0000-00-00,0,6,,0,1402794673,
Anime_Consumer,22637,1,0000-00-00,0000-00-00,0,2,0.0,0,1492651498,
Anime_Consumer,22639,1,0000-00-00,0000-00-00,0,2,0.0,0,1493810919,
Anime_Consumer,22641,1,0000-00-00,0000-00-00,0,2,0.0,0,1493808991,
Anime_Consumer,22643,1,0000-00-00,0000-00-00,0,2,0.0,0,1493810900,
Anime_Consumer,22645,1,0000-00-00,0000-00-00,0,2,0.0,0,1493809142,
Anime_Consumer,22647,1,0000-00-00,0000-00-00,0,2,0.0,0,1493810915,
Anime_Consumer,22649,1,0000-00-00,0000-00-00,0,2,0.0,0,1493810911,
Anime_Consumer,22651,6,0000-00-00,0000-00-00,0,2,0.0,0,1493809054,
Anime_Consumer,22653,1,0000-00-00,0000-00-00,0,2,0.0,0,1493810906,
Mikura-san,22655,0,0000-00-00,0000-00-00,10,6,0.0,0,1400235313,"Action, Bondage, Fellatio, Magical Girls, Old Man, Rape, School, Students"
DeadlyKizuna,22657,0,0000-00-00,0000-00-00,0,6,0.0,0,1429471348,
Azathoth77,22669,3,0000-00-00,0000-00-00,0,1,0.0,0,1481124292,
Pullman,22671,5,2015-01-21,2015-01-21,8,2,,0,1421879728,"CoMix Wave Films, 2013"
Mitzia,22675,5,2014-12-30,2014-12-30,7,2,,0,1419974738,
Mcrayne,22677,1,0000-00-00,0000-00-00,7,2,0.0,0,1406925033,
IntroverTurtle,22683,0,0000-00-00,0000-00-00,0,6,0.0,0,1393214983,
DeadlyKizuna,22709,0,0000-00-00,0000-00-00,0,6,,0,1431126791,
DeadlyKizuna,22711,0,0000-00-00,0000-00-00,0,6,,0,1430097039,
arremakeone,22755,0,0000-00-00,0000-00-00,0,6,0.0,0,1425227697,
SakurasDreams,22757,0,0000-00-00,0000-00-00,0,6,0.0,0,1392782712,
LunarSonata,22785,1,0000-00-00,0000-00-00,4,4,0.0,0,1446887081,
druuqs,22791,0,0000-00-00,0000-00-00,0,6,0.0,0,1495002527,
ecoute,22815,0,0000-00-00,0000-00-00,0,6,0.0,0,1516830099,
arremakeone,22821,0,0000-00-00,0000-00-00,1,4,0.0,0,1515175145,
DeadlyKizuna,22827,0,0000-00-00,0000-00-00,0,6,,0,1429485592,
Aria-da-Capo,22841,1,0000-00-00,0000-00-00,0,2,0.0,0,1424637895,
DeadlyKizuna,22845,0,0000-00-00,0000-00-00,0,6,,0,1431123018,
amcsi,22849,0,0000-00-00,0000-00-00,0,6,0.0,0,1395531544,
arremakeone,22851,0,0000-00-00,0000-00-00,0,6,0.0,0,1454685178,
Uniju,22887,0,0000-00-00,0000-00-00,0,6,0.0,0,1422594107,
arremakeone,22893,0,0000-00-00,0000-00-00,0,6,0.0,0,1518918068,
ecoute,22901,0,0000-00-00,0000-00-00,0,6,0.0,0,1516832186,
Aria-da-Capo,22943,1,0000-00-00,0000-00-00,0,2,0.0,0,1430924746,
soccerkid,22953,3,0000-00-00,0000-00-00,0,2,0.0,0,1506747639,
DeadlyKizuna,22959,0,0000-00-00,0000-00-00,0,6,,0,1429841465,
DeadlyKizuna,22973,0,0000-00-00,0000-00-00,0,6,,0,1431118183,
DeadlyKizuna,22975,0,0000-00-00,0000-00-00,0,6,0.0,0,1429422484,
DeadlyKizuna,22977,0,0000-00-00,0000-00-00,0,6,,0,1431042494,
DeadlyKizuna,22979,0,0000-00-00,0000-00-00,0,6,,0,1429485605,
DeadlyKizuna,22981,0,0000-00-00,0000-00-00,0,6,,0,1429485596,
DeadlyKizuna,22985,0,0000-00-00,0000-00-00,0,6,,0,1431040593,
Anime_Consumer,22991,1,0000-00-00,0000-00-00,0,2,0.0,0,1483735592,
Anime_Consumer,22993,1,0000-00-00,0000-00-00,0,2,0.0,0,1483735586,
DeadlyKizuna,22995,0,0000-00-00,0000-00-00,0,6,,0,1431120777,
DeadlyKizuna,22997,0,0000-00-00,0000-00-00,0,6,,0,1431120128,
zerefiller,22999,0,0000-00-00,0000-00-00,0,6,0.0,0,1485742754,
DeadlyKizuna,23001,0,0000-00-00,0000-00-00,0,6,,0,1431045930,
DeadlyKizuna,23003,0,0000-00-00,0000-00-00,0,6,,0,1431123379,
DeadlyKizuna,23005,0,0000-00-00,0000-00-00,0,6,,0,1431047274,
arremakeone,23007,0,0000-00-00,0000-00-00,4,4,0.0,0,1503667676,
arremakeone,23009,0,0000-00-00,0000-00-00,4,4,0.0,0,1503667656,
arremakeone,23011,1,0000-00-00,0000-00-00,0,3,0.0,0,1420912019,
Anime_Consumer,23013,26,0000-00-00,0000-00-00,0,2,0.0,0,1483729334,
Anime_Consumer,23015,26,0000-00-00,0000-00-00,0,2,0.0,0,1493809372,
Aria-da-Capo,23029,1,0000-00-00,0000-00-00,0,2,0.0,0,1430933128,
DeadlyKizuna,23031,0,0000-00-00,0000-00-00,0,6,,0,1429842226,
ecoute,23033,0,0000-00-00,0000-00-00,0,6,0.0,0,1516833943,
ecoute,23047,0,0000-00-00,0000-00-00,0,6,0.0,0,1516828630,
Aria-da-Capo,23051,1,0000-00-00,0000-00-00,0,2,0.0,0,1453051596,
Aria-da-Capo,23053,1,0000-00-00,0000-00-00,0,2,0.0,0,1453051957,
Aria-da-Capo,23055,1,0000-00-00,0000-00-00,0,2,0.0,0,1453053250,
Aria-da-Capo,23057,1,0000-00-00,0000-00-00,0,2,0.0,0,1450538418,
Aria-da-Capo,23059,1,0000-00-00,0000-00-00,0,2,0.0,0,1450537901,
Aria-da-Capo,23061,1,0000-00-00,0000-00-00,0,2,0.0,0,1453053048,
Aria-da-Capo,23063,1,0000-00-00,0000-00-00,0,2,0.0,0,1453052471,
Aria-da-Capo,23065,1,0000-00-00,0000-00-00,0,2,0.0,0,1453052772,
makaijo,23083,1,2015-08-12,2015-08-12,7,2,,0,1439411358,
DeadlyKizuna,23085,0,0000-00-00,0000-00-00,0,6,,0,1429479929,
DeadlyKizuna,23097,0,0000-00-00,0000-00-00,0,6,,0,1431043713,
Northen_Lights,23101,1,0000-00-00,0000-00-00,6,2,0.0,0,1461789557,
Kinomot0,23107,0,0000-00-00,0000-00-00,0,6,0.0,0,1520690397,
IntroverTurtle,23125,0,0000-00-00,0000-00-00,0,6,0.0,0,1400001584,
Anime_Consumer,23129,1,0000-00-00,0000-00-00,0,2,0.0,0,1483741212,
ehhhhhhh,23137,4,0000-00-00,0000-00-00,0,2,0.0,0,1427100291,
HaarWyvern,23149,12,0000-00-00,0000-00-00,2,2,0.0,0,1498401623,
zombie_pegasus,23157,1,2017-02-11,2017-02-11,5,2,0.0,0,1486839079,5
ecoute,23171,0,0000-00-00,0000-00-00,0,6,0.0,0,1516832193,
rodolfoemiliano,23177,0,0000-00-00,0000-00-00,0,6,0.0,0,1477847202,
DeadlyKizuna,23181,0,0000-00-00,0000-00-00,0,6,,0,1431050595,
DeadlyKizuna,23183,0,0000-00-00,0000-00-00,0,6,,0,1431041734,
DeadlyKizuna,23185,0,0000-00-00,0000-00-00,0,6,,0,1431032948,
DeadlyKizuna,23187,0,0000-00-00,0000-00-00,0,6,,0,1431032953,
DeadlyKizuna,23189,0,0000-00-00,0000-00-00,0,6,,0,1431033986,
DeadlyKizuna,23191,0,0000-00-00,0000-00-00,0,6,,0,1431033412,
DeadlyKizuna,23245,0,0000-00-00,0000-00-00,0,6,,0,1429479589,
ecoute,23247,0,0000-00-00,0000-00-00,0,6,0.0,0,1516830158,
ecoute,23265,0,0000-00-00,0000-00-00,0,6,0.0,0,1516836735,
Pullman,23267,1,2016-04-08,2016-04-08,5,2,0.0,0,1460077227,1933
soccerkid,23303,1,0000-00-00,0000-00-00,0,2,0.0,0,1509719961,
DeadlyKizuna,23313,0,0000-00-00,0000-00-00,0,6,,0,1431126772,
DeadlyKizuna,23315,0,0000-00-00,0000-00-00,0,6,,0,1431126843,
AX3M,23343,1,0000-00-00,0000-00-00,7,2,0.0,0,1492125219,
DeadlyKizuna,23345,0,0000-00-00,0000-00-00,0,6,,0,1429499376,
DeadlyKizuna,23347,0,0000-00-00,0000-00-00,0,6,0.0,0,1430088475,
DeadlyKizuna,23349,0,0000-00-00,0000-00-00,0,6,,0,1431043198,
Azathoth77,23351,0,0000-00-00,0000-00-00,0,6,0.0,0,1487020204,
Yzui,23353,0,0000-00-00,0000-00-00,0,6,0.0,0,1468613875,
Areq,23363,1,2014-01-27,2014-01-27,2,2,,0,1397516044,Story: 1 Art: 2 Sound: 3 Character: 3 Enjoyment: 3
Aria-da-Capo,23365,1,0000-00-00,0000-00-00,0,2,0.0,0,1431260277,
ehhhhhhh,23367,6,0000-00-00,0000-00-00,0,2,0.0,0,1402978645,
Aria-da-Capo,23387,4,0000-00-00,0000-00-00,0,2,0.0,0,1430906448,
tamer91,23393,73,0000-00-00,0000-00-00,7,2,0.0,0,1436236222,
zombie_pegasus,23401,1,2017-02-05,2017-02-05,1,2,0.0,0,1486357314,1
DeadlyKizuna,23407,0,0000-00-00,0000-00-00,0,6,0.0,0,1429477210,
Hisagi-Chan,23409,49,0000-00-00,0000-00-00,9,2,0.0,0,1443865005,
Mikura-san,23475,0,0000-00-00,0000-00-00,10,6,0.0,0,1400237554,Hentai
AX3M,23477,1,2016-04-30,2016-04-30,10,2,0.0,0,1461957565,
Aria-da-Capo,23483,1,0000-00-00,0000-00-00,0,2,0.0,0,1431283055,
Elyasis,23487,0,0000-00-00,0000-00-00,0,6,0.0,0,1488580863,
DeadlyKizuna,23511,0,0000-00-00,0000-00-00,0,6,,0,1430075199,
arremakeone,23515,0,0000-00-00,0000-00-00,0,6,0.0,0,1502505007,
Aria-da-Capo,23517,1,0000-00-00,0000-00-00,0,2,0.0,0,1453038410,
ecoute,23519,0,0000-00-00,0000-00-00,0,6,0.0,0,1516830145,
DeadlyKizuna,23523,0,0000-00-00,0000-00-00,0,6,,0,1429930931,
arremakeone,23537,0,0000-00-00,0000-00-00,0,3,0.0,0,1436249024,
JoshuMakku,23539,15,0000-00-00,0000-00-00,6,3,0.0,0,1501116790,Fine. Personally don't understand what the hype in Japan over this is about...
OatGoblin,23555,0,0000-00-00,0000-00-00,0,6,0.0,0,1442359582,
IntroverTurtle,23569,0,0000-00-00,0000-00-00,0,6,0.0,0,1400011105,
DeadlyKizuna,23575,0,0000-00-00,0000-00-00,0,6,,0,1431041505,
DeadlyKizuna,23581,0,0000-00-00,0000-00-00,0,6,,0,1431117914,
DeadlyKizuna,23585,2,0000-00-00,0000-00-00,7,2,,0,1422935764,"Adventure, Drama, Slice of Life"
DeadlyKizuna,23593,0,0000-00-00,0000-00-00,0,6,0.0,0,1429470005,
DeadlyKizuna,23607,0,0000-00-00,0000-00-00,0,6,,0,1431036211,
zombie_pegasus,23609,0,0000-00-00,0000-00-00,0,6,0.0,0,1526020310,
DeadlyKizuna,23611,0,0000-00-00,0000-00-00,0,6,0.0,0,1429388647,
DeadlyKizuna,23613,0,0000-00-00,0000-00-00,0,6,0.0,0,1429422734,
DeadlyKizuna,23615,0,0000-00-00,0000-00-00,0,6,0.0,0,1429400575,
Anime_Consumer,23617,1,0000-00-00,0000-00-00,0,2,0.0,0,1493810668,
jazer11,23621,1,0000-00-00,0000-00-00,6,2,0.0,0,1500476686,
DeadlyKizuna,23633,0,0000-00-00,0000-00-00,0,6,,0,1431116705,
DeadlyKizuna,23635,0,0000-00-00,0000-00-00,0,6,,0,1431116714,
DeadlyKizuna,23637,0,0000-00-00,0000-00-00,0,6,,0,1431043299,
Pullman,23639,1,2016-07-21,2016-07-21,5,2,0.0,0,1469059408,
DeadlyKizuna,23641,0,0000-00-00,0000-00-00,0,6,,0,1431124979,
Pullman,23643,1,2016-07-21,2016-07-21,6,2,0.0,0,1469061242,
DeadlyKizuna,23645,0,0000-00-00,0000-00-00,0,6,,0,1431049672,
DeadlyKizuna,23647,0,0000-00-00,0000-00-00,0,6,0.0,0,1429461604,
DeadlyKizuna,23651,0,0000-00-00,0000-00-00,0,6,,0,1431039293,
DeadlyKizuna,23659,0,0000-00-00,0000-00-00,0,6,0.0,0,1429415268,
SakurasDreams,23675,0,0000-00-00,0000-00-00,0,6,0.0,0,1398721893,
DeadlyKizuna,23677,0,0000-00-00,0000-00-00,0,6,,0,1429488027,
DeadlyKizuna,23699,0,0000-00-00,0000-00-00,0,6,,0,1429482038,
zombie_pegasus,23707,1,2017-09-04,2017-09-04,4,2,0.0,0,1504546229,4
zombie_pegasus,23709,1,2017-09-03,2017-09-03,2,2,0.0,0,1504484896,3
-Caxtelinho,23711,1,0000-00-00,0000-00-00,0,2,0.0,0,1437443639,
DeadlyKizuna,23713,0,0000-00-00,0000-00-00,0,6,,0,1429494325,
Mikura-san,23719,0,0000-00-00,0000-00-00,10,6,0.0,0,1400237127,Hentai
IntroverTurtle,23721,0,0000-00-00,0000-00-00,0,6,0.0,0,1400011510,
DeadlyKizuna,23723,0,0000-00-00,0000-00-00,0,6,0.0,0,1429475938,
DeadlyKizuna,23727,0,0000-00-00,0000-00-00,0,6,,0,1431042789,
DeadlyKizuna,23729,0,0000-00-00,0000-00-00,0,6,,0,1431047026,
DeadlyKizuna,23731,0,0000-00-00,0000-00-00,0,6,,0,1429931665,
Glow_Spirit,23737,0,0000-00-00,0000-00-00,0,6,0.0,0,1437548654,
DeadlyKizuna,23753,2,0000-00-00,0000-00-00,6,2,,0,1413253704,"Magic, Mecha, Sci-Fi, Supernatural"
Jakly,23759,1,0000-00-00,0000-00-00,0,2,0.0,0,1465821870,
ecoute,23761,0,0000-00-00,0000-00-00,0,6,0.0,0,1516831247,
DeadlyKizuna,23765,0,0000-00-00,0000-00-00,0,6,,0,1429497682,
DeadlyKizuna,23767,0,0000-00-00,0000-00-00,0,6,,0,1429497688,
DeadlyKizuna,23769,0,0000-00-00,0000-00-00,0,6,0.0,0,1429477544,
DeadlyKizuna,23779,0,0000-00-00,0000-00-00,0,6,,0,1429840375,
DeadlyKizuna,23799,0,0000-00-00,0000-00-00,0,6,,0,1431033943,
DeadlyKizuna,23801,0,0000-00-00,0000-00-00,0,6,,0,1431034175,
Anime_Consumer,23815,1,0000-00-00,0000-00-00,0,2,0.0,0,1495990020,
DeadlyKizuna,23819,0,0000-00-00,0000-00-00,0,6,0.0,0,1429464288,
Aria-da-Capo,23825,1,0000-00-00,0000-00-00,0,2,0.0,0,1431191361,
DeadlyKizuna,23829,0,0000-00-00,0000-00-00,0,6,,0,1431043462,
Aria-da-Capo,23835,1,0000-00-00,0000-00-00,0,2,0.0,0,1430920663,
DeadlyKizuna,23855,0,0000-00-00,0000-00-00,0,6,0.0,0,1429393758,
arremakeone,23857,0,0000-00-00,0000-00-00,1,4,0.0,0,1515175137,
Mikufanfromhell,23861,0,0000-00-00,0000-00-00,0,6,,0,1414960797,
DeadlyKizuna,23863,0,0000-00-00,0000-00-00,0,6,,0,1431036414,
DeadlyKizuna,23865,0,0000-00-00,0000-00-00,0,6,,0,1431049334,
DeadlyKizuna,23867,0,0000-00-00,0000-00-00,0,6,,0,1431118315,
DeadlyKizuna,23869,0,0000-00-00,0000-00-00,0,6,,0,1431042019,
KuronekoSenpai,23871,1,0000-00-00,0000-00-00,6,2,0.0,0,1449174120,
Aria-da-Capo,23877,1,0000-00-00,0000-00-00,0,2,0.0,0,1430002016,
DeadlyKizuna,23881,0,0000-00-00,0000-00-00,0,6,,0,1431047318,
DeadlyKizuna,23885,0,0000-00-00,0000-00-00,0,6,,0,1429493209,
Spinic,23897,0,0000-00-00,0000-00-00,0,1,0.0,0,1456055958,
Spinic,23899,0,0000-00-00,0000-00-00,0,1,0.0,0,1456055969,
Spinic,23901,0,0000-00-00,0000-00-00,0,1,0.0,0,1456055966,
Aria-da-Capo,23903,1,0000-00-00,0000-00-00,0,2,0.0,0,1424634848,
DeadlyKizuna,23909,0,0000-00-00,0000-00-00,0,6,0.0,0,1429416525,
DeadlyKizuna,23911,0,0000-00-00,0000-00-00,0,6,,0,1431122853,
Anime_Consumer,23915,52,0000-00-00,0000-00-00,0,2,0.0,0,1462492673,
zombie_pegasus,23917,1,2017-02-10,2017-02-10,5,2,0.0,0,1486776400,5
Pullman,23931,1,2017-06-01,2017-06-01,7,2,0.0,0,1496274421,
DeadlyKizuna,23967,0,0000-00-00,0000-00-00,0,6,,0,1431035751,
Anime_Consumer,23969,1,0000-00-00,0000-00-00,0,2,0.0,0,1483729766,
Waningu,23971,1,0000-00-00,0000-00-00,7,2,0.0,0,1510788604,
Anime_Consumer,23973,71,0000-00-00,0000-00-00,0,2,0.0,0,1483729760,
DeadlyKizuna,23975,0,0000-00-00,0000-00-00,0,6,0.0,0,1429402457,
DeadlyKizuna,23979,0,0000-00-00,0000-00-00,0,6,,0,1431122374,
DeadlyKizuna,23983,0,0000-00-00,0000-00-00,0,6,,0,1431035770,
ecoute,24019,0,0000-00-00,0000-00-00,0,6,0.0,0,1516825496,
DeadlyKizuna,24041,0,0000-00-00,0000-00-00,0,6,,0,1431041913,
IntroverTurtle,24045,1,0000-00-00,0000-00-00,4,2,,0,1400452430,"║T►, short, ║G►, act, fant, ║C►, MM, AM, ║S►, fant(s), ║W/F►, transformation"
Kurumster,24047,1,0000-00-00,0000-00-00,0,2,0.0,0,1423690751,
IntroverTurtle,24049,1,0000-00-00,0000-00-00,4,2,,0,1400528268,"║T►, short, CG, ║G►, mecha, ║C►, MM, TM, ║S►, okinawa, ║W/F►, mecha(w)"
